doc_type,company_name,filing_date,name,lei,title,cusip,identifiers_otherDesc,identifiers_value,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerConditional_desc,issuerConditional_issuerCat,invCountry,isRestrictedSec,fairValLevel,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,descRefInstrmnt_issuerName,descRefInstrmnt_issueTitle,descRefInstrmnt_otherDesc,descRefInstrmnt_otherValue,shareNo,exercisePrice,exercisePriceCurCd,expDt,delta,unrealizedAppr,isCashCollateral,isNonCashCollateral,isLoanByFund,estSharesLoaned
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,474968.00000000,NS,USD,10810271.68000000,0.107402338371,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,431324
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,18830.00000000,NS,USD,428570.80000000,0.004996002891,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,17181
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,248.00000000,NS,USD,5644.48000000,0.001599392816,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,223
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,126687.00000000,NS,USD,2883396.12000000,0.119201105136,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,115182
NPORT-P,STATE STREET INSTITUTIONAL INVESTMENT TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,65.00000000,NS,USD,1479.40000000,0.005871188135,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,57
NPORT-P,STATE STREET INSTITUTIONAL INVESTMENT TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,45301.00000000,NS,USD,1031050.76000000,0.042247416518,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,41464
NPORT-P,"T. Rowe Price Index Trust, Inc.",2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,19826.000000,NS,USD,451239.760000,0.0481958136,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,19627
NPORT-P,"T. Rowe Price Index Trust, Inc.",2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,5714.000000,NS,USD,130050.640000,0.0721408085,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,5656
NPORT-P,"T. Rowe Price Science & Technology Fund, Inc.",2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,168300.000000,NS,USD,3830508.000000,0.0392919207,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,1240
NPORT-P,TIAA SEPARATE ACCOUNT VA 1,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,N/A,N/A,3166.00000000,NS,USD,72058.16000000,0.005637135879,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,3133
NPORT-P,TIAA-CREF LIFE FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,N/A,N/A,1949.00000000,NS,USD,44359.24000000,0.005282838258,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,1929
NPORT-P,VALIC Co I,2024-07-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,140633.00000000,NS,USD,3614268.10000000,0.120920475154,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,63747
NPORT-P,VANGUARD HORIZON FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,3047300.00000000,NS,USD,69356548.00000000,0.302248322713,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,58700
NPORT-P,VANGUARD HORIZON FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,13589.00000000,NS,USD,309285.64000000,0.019654284145,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,VANGUARD INDEX FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,3954874.00000000,NS,USD,90012932.24000000,0.005472138202,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,163500
NPORT-P,VANGUARD INDEX FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,1897297.00000000,NS,USD,43182479.72000000,0.043336369508,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,VANGUARD INDEX FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,1682395.00000000,NS,USD,38291310.20000000,0.112412139509,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,VANGUARD INDEX FUNDS,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,3165948.00000000,NS,USD,72056976.48000000,0.052023535820,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,92300
NPORT-P,VARIABLE INSURANCE PRODUCTS FUND II,2024-08-27,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,4948.00000000,NS,USD,112616.48000000,0.050122703552,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,4900
NPORT-P,VARIABLE INSURANCE PRODUCTS FUND II,2024-08-27,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,2383.00000000,NS,USD,54237.08000000,0.005337867044,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,2300
NPORT-P,VICTORY PORTFOLIOS III,2024-09-24,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,15986.00000000,NS,USD,301336.10000000,0.038178319135,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,14936
NPORT-P,Voya VARIABLE PORTFOLIOS INC,2024-08-20,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,6123.00000000,NS,USD,139359.48000000,0.025302439657,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,2633
NPORT-P,Voya VARIABLE PORTFOLIOS INC,2024-08-20,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,10990.00000000,NS,USD,250132.40000000,0.025309735945,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,WILMINGTON FUNDS,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,1575.00000000,NS,USD,29688.75000000,0.005129536858,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,1575
NPORT-P,WILSHIRE MUTUAL FUNDS INC,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,659.000000000000,NS,USD,14998.840000000000,0.0055964283,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,652
NPORT-P,iSHARES TRUST,2024-07-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,63640.00000000,NS,USD,1635548.00000000,0.099214560748,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-08-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,91902.00000000,NS,USD,2091689.52000000,0.005569140954,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,13297
NPORT-P,iSHARES TRUST,2024-08-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,322577.00000000,NS,USD,7341852.52000000,0.013179846848,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,12971
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,10782.00000000,NS,USD,245398.32000000,0.122967340092,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,38257.00000000,NS,USD,870729.32000000,0.004601822301,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,30700
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,55302.00000000,NS,USD,1258673.52000000,0.007241374347,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,4714
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,3914689.00000000,NS,USD,89098321.64000000,0.107223774220,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,1911821
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,33140.00000000,NS,USD,754266.40000000,0.005286334542,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,32167
NPORT-P,iSHARES TRUST,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,224365.00000000,NS,USD,5106547.40000000,0.035959486326,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,6307
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,135362.00000000,NS,USD,3080839.12000000,0.005408608645,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,1884
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,412843.00000000,NS,USD,9396306.68000000,0.025355289494,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,222518
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,19788.00000000,NS,USD,450374.88000000,0.047530243572,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,17588
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,52252.00000000,NS,USD,1189255.52000000,0.023838368120,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,385806.00000000,NS,USD,8780944.56000000,0.119124804414,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,68800
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,402569.00000000,NS,USD,9162470.44000000,0.096470706221,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,168093
NPORT-P,iSHARES TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,1887923.00000000,NS,USD,42969127.48000000,0.287254651705,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,664743
NPORT-P,iSHARES TRUST,2024-09-24,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,214800.00000000,NS,USD,4048980.00000000,0.021732877229,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,109441
NPORT-P,iSHARES TRUST,2024-09-24,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,4718.00000000,NS,USD,88934.30000000,0.004462897609,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,4670
NPORT-P,iSHARES TRUST,2024-09-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,5806.00000000,NS,USD,109443.10000000,0.047557263086,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,79
NPORT-P,iSHARES TRUST,2024-09-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,14248.00000000,NS,USD,268574.80000000,0.061544722764,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,6677
NPORT-P,iSHARES TRUST,2024-09-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,977852102,10639.00000000,NS,USD,200545.15000000,0.033983662602,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-09-27,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,225447AD3,N/A,N/A,4676000.00000000,PA,USD,3990712.37000000,0.203663437083,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-09-27,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AD4,N/A,N/A,14075000.00000000,PA,USD,7001814.10000000,0.357333075705,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,iSHARES TRUST,2024-09-27,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AB8,N/A,N/A,5700000.00000000,PA,USD,3011150.46000000,0.153672125525,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,ADVANCED SERIES TRUST,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,3791.00000000,NS,USD,36772.70000000,0.000242356643,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,3600
NPORT-P,ADVANCED SERIES TRUST,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,27513.00000000,NS,USD,266876.10000000,0.008542350078,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,13900
NPORT-P,ADVANCED SERIES TRUST,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,55991.00000000,NS,USD,543112.70000000,0.003831880207,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,23000
NPORT-P,ALPS ETF Trust,2024-10-29,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,284975.00000000,NS,USD,2778506.25000000,1.352118933540,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,256477
NPORT-P,AMERICAN CENTURY ETF TRUST,2024-10-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,BMBVND9,83.0000000000,NS,USD,809.2500000000,0.0002042711,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,AMERICAN FUNDS INSURANCE SERIES,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,WOLF,418381.000000000000,NS,USD,4058295.700000000000,0.1278835379,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,106732
NPORT-P,AMERICAN FUNDS INSURANCE SERIES,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,WOLF,12732.000000000000,NS,USD,123500.400000000000,0.0063016335,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,AMERICAN FUNDS INSURANCE SERIES,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,WOLF,1555078.000000000000,NS,USD,15084256.600000000000,0.0330176199,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,11544
NPORT-P,AMERICAN FUNDS INSURANCE SERIES,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,WOLF,102210.000000000000,NS,USD,991437.000000000000,0.0265948574,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,BNY MELLON FUNDS TRUST,2024-10-24,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,8060.00,NS,USD,78585.00,0.0063743439842,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,8699
NPORT-P,BNY MELLON INVESTMENT PORTFOLIOS,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,54637.00,NS,USD,529978.90,0.0894997663188,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,BNY MELLON INVESTMENT PORTFOLIOS,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,508.00,NS,USD,4927.60,0.0030606470711,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,526
NPORT-P,CALVERT IMPACT FUND INC,2024-11-19,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,70074.00000000,NS,USD,679717.80000000,0.427278541683,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,COLLEGE RETIREMENT EQUITIES FUND,2024-11-26,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,N/A,N/A,62345.00000000,NS,USD,604746.50000000,0.002352792867,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,43021
NPORT-P,COLLEGE RETIREMENT EQUITIES FUND,2024-11-26,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,N/A,N/A,84747.00000000,NS,USD,822045.90000000,0.000630421141,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,83899
NPORT-P,"EMPOWER FUNDS, INC.",2024-11-25,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 1.875 12/01/29,977852AD4,N/A,N/A,1716000,NS,USD,638352,0.1004738883,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,"EMPOWER FUNDS, INC.",2024-11-25,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,N/A,N/A,111402,NS,USD,1080599.38,0.0904141913,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,115744
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AD4,N/A,N/A,324000.00000000,PA,USD,120528.00000000,0.257015151615,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AB8,N/A,N/A,130000.00000000,PA,USD,51090.00000000,0.108944843488,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N,0
