doc_type,company_name,filing_date,name,lei,title,cusip,identifiers_otherDesc,identifiers_value,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerConditional_desc,issuerConditional_issuerCat,invCountry,isRestrictedSec,fairValLevel,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,descRefInstrmnt_issuerName,descRefInstrmnt_issueTitle,descRefInstrmnt_otherDesc,descRefInstrmnt_otherValue,shareNo,exercisePrice,exercisePriceCurCd,expDt,delta,unrealizedAppr,isCashCollateral,isNonCashCollateral,isLoanByFund,estSharesLoaned
NPORT-P,M FUND INC,2024-08-22,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,73370.0,NS,USD,1669901.2,0.726909636864,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,63651.0
NPORT-P,MASSMUTUAL SELECT FUNDS,2024-08-29,WOLFSPEED INC,549300OGU88P3AW3TO93,SR UNSECURED 02/28 0.25,977852AB8,,BN4BB62,330000.0,PA,USD,194535.0,0.029675856473,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,MASSMUTUAL SELECT FUNDS,2024-08-29,WOLFSPEED INC,549300OGU88P3AW3TO93,SR UNSECURED 12/29 1.875,977852AD4,,BS54RG7,1265000.0,PA,USD,697015.0,0.106327998043,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,MASTER INVESTMENT PORTFOLIO,2024-08-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,80018.0,NS,USD,1821209.68,0.005445736414,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,802.0
NPORT-P,MORGAN STANLEY PATHWAY FUNDS,2024-07-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,3902.0,NS,USD,100281.4,0.004124307,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,MORGAN STANLEY PATHWAY FUNDS,2024-07-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,17852.0,NS,USD,458796.4,0.097826444929,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,MoA Funds Corp,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,70292.0,NS,USD,1599845.92,0.106431623441,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Morningstar Funds Trust,2024-09-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 1.875 12/01/29,977852AD4,,,240000.0,PA,USD,120345.38,0.068233576,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Morningstar Funds Trust,2024-09-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 0.25 02/15/28,977852AB8,,,15000.0,PA,USD,7957.5,0.0045117534,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NATIONWIDE MUTUAL FUNDS,2024-09-17,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,27672.0,NS,USD,521617.2,0.084384804891,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,17862.0
NPORT-P,NATIONWIDE MUTUAL FUNDS,2024-09-17,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,69201.0,NS,USD,1304438.85,0.573536808362,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,59045.0
NPORT-P,NATIONWIDE VARIABLE INSURANCE TRUST,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,56126.0,NS,USD,1277427.76,0.107690449102,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,57283.0
NPORT-P,NEUBERGER BERMAN EQUITY FUNDS,2024-07-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,260773.0,NS,USD,6701866.1,0.546218438051,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NEW COVENANT FUNDS,2024-08-29,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK,977852102,,,248.0,NS,USD,5644.48,0.001027087365,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NEW ECONOMY FUND,2024-07-08,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,WOLF,2093227.0,NS,USD,53795933.9,0.1630260274,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NEW PERSPECTIVE FUND,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,WOLF,2255516.0,NS,USD,51335544.16,0.0368814063,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NEW WORLD FUND INC,2024-09-26,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,WOLF,1887288.0,NS,USD,35575378.8,0.0589796018,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,31568.0
NPORT-P,NORTHERN FUNDS,2024-08-27,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,,,96081.0,NS,USD,2186803.56,0.1049209669,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NORTHERN LIGHTS FUND TRUST II,2024-07-29,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,10307.0,NS,USD,264889.9,2.312738746012,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NORTHERN LIGHTS FUND TRUST II,2024-07-29,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,23520.0,NS,USD,604464.0,2.676421009457,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,NORTHWESTERN MUTUAL SERIES FUND INC,2024-08-16,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,62525.0,NS,USD,1423069.0,0.106597768707,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Northern Lights Fund Trust IV,2024-07-29,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,12799.0,NS,USD,328934.3,0.177417819046,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Nushares ETF Trust,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,96109.0,NS,USD,1811654.65,0.149909999948,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Nuveen S&P 500 Dynamic Overwrite Fund,2024-08-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,2647.0,NS,USD,60245.72,0.019077841883,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,2620.0
NPORT-P,OLD WESTBURY FUNDS INC,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,415773.0,NS,USD,7837321.05,0.08891451689,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PACIFIC SELECT FUND,2024-08-12,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,3627.0,NS,USD,82550.52,0.024004280414,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PACIFIC SELECT FUND,2024-08-12,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,7112.0,NS,USD,161869.12,0.014117591322,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PENN SERIES FUNDS INC,2024-08-21,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,9788.0,NS,USD,222774.88,0.222098328624,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PIMCO Equity Series,2024-08-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK USD.00125,977852102,,,443.0,NS,USD,10082.68,0.0068154,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PRIMECAP Odyssey Funds,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,701200.0,NS,USD,13217620.0,0.2128915964,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PRIMECAP Odyssey Funds,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,1347400.0,NS,USD,25398490.0,0.3660671756,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"PRINCIPAL FUNDS, INC.",2024-09-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,3604.0,NS,USD,67935.4,0.001816950888,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"PRINCIPAL FUNDS, INC.",2024-09-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,56742.0,NS,USD,1069586.7,0.082069820555,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"PRINCIPAL FUNDS, INC.",2024-09-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,4977.0,NS,USD,93816.45,0.00289209479,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PROSHARES TRUST,2024-07-29,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,1050.0,NS,USD,26985.0,0.081754332696,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PROSHARES TRUST,2024-07-29,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,5013.0,NS,USD,128834.1,0.093604745554,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PROSHARES TRUST,2024-07-29,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,15796.0,NS,USD,405957.2,0.040496180625,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PRUDENTIAL INVESTMENT PORTFOLIOS 2,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,490.0,NS,USD,9236.5,0.079996758661,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM CONVERTIBLE SECURITIES FUND,2024-09-25,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,7515000.0,PA,USD,3805889.76,0.74439263845,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM DIVERSIFIED INCOME TRUST,2024-08-27,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,434000.0,PA,USD,239134.0,0.021862943064,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM HIGH YIELD FUND,2024-07-26,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,78000.0,PA,USD,43368.0,0.004813681438,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM MASTER INTERMEDIATE INCOME TRUST,2024-08-26,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,82000.0,PA,USD,45182.0,0.027443429591,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM PREMIER INCOME TRUST,2024-09-25,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,182000.0,PA,USD,92171.91,0.025051574263,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,PUTNAM VARIABLE TRUST,2024-08-26,WOLFSPEED INC,549300OGU88P3AW3TO93,CONV. NOTE,977852AD4,,,55000.0,PA,USD,30305.0,0.028320541387,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Pacer Funds Trust,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,20750.0,NS,USD,391137.5,0.6541211841,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,19173.0
NPORT-P,Pacer Funds Trust,2024-09-27,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,18591.0,NS,USD,350440.35,0.0842775712,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,17634.0
NPORT-P,Perpetual Americas Funds Trust,2024-08-28,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,,,11658.0,NS,USD,265336.08,0.6586892986,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,365.0,NS,USD,8307.4,0.076892954899,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,926.0,NS,USD,21075.76,0.022568703112,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,621.0,NS,USD,14133.96,0.096110742475,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-08-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,561.0,NS,USD,12768.36,0.119734936044,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-09-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,222.0,NS,USD,4184.7,0.09588991494,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-09-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,4306.0,NS,USD,81168.1,0.020531040121,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-09-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,227.0,NS,USD,4278.95,0.0758103222,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-09-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,1315.0,NS,USD,24787.75,0.052393141969,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ProFunds,2024-09-25,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,226.0,NS,USD,4260.1,0.040901979072,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"RBB FUND, INC.",2024-07-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,32702.0,NS,USD,840441.4,1.0854855398,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,27880.0
NPORT-P,RUSSELL INVESTMENT CO,2024-09-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,-19704.0,NS,USD,-371420.4,-0.0409300643,Short,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RUSSELL INVESTMENT CO,2024-09-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,-114861.0,NS,USD,-2165129.85,-0.06664317199,Short,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RUSSELL INVESTMENT CO,2024-09-26,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,-2428.0,NS,USD,-45767.8,-0.02461422155,Short,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RUSSELL INVESTMENT FUNDS,2024-08-23,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,-21464.0,NS,USD,-488520.64,-0.08076655542,Short,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RUSSELL INVESTMENT FUNDS,2024-08-23,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,-5528.0,NS,USD,-125817.28,-0.05958466127,Short,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RYDEX SERIES FUNDS,2024-08-29,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,28246.0,NS,USD,642878.96,0.468004038144,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,14271.0
NPORT-P,RYDEX SERIES FUNDS,2024-08-29,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,504.0,NS,USD,11471.04,0.088297626798,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RYDEX VARIABLE TRUST,2024-08-29,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,159.0,NS,USD,3618.84,0.089524816467,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,RYDEX VARIABLE TRUST,2024-08-29,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,7499.0,NS,USD,170677.24,0.467516053641,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SA FUNDS INVESTMENT TRUST,2024-08-16,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,857.0,NS,USD,19505.32,0.002832994819,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,874.0
NPORT-P,SA FUNDS INVESTMENT TRUST,2024-08-16,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,9115.0,NS,USD,207457.4,0.067244771015,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,9303.0
NPORT-P,SCHWAB CAPITAL TRUST,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,25251.0,NS,USD,475981.35,0.023073280414,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB CAPITAL TRUST,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,16806.0,NS,USD,316793.1,0.020449790306,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB CAPITAL TRUST,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,56169.0,NS,USD,1058785.65,0.004297015335,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB CAPITAL TRUST,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,3638.0,NS,USD,68576.3,0.009398517673,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB INVESTMENTS,2024-09-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,40813.0,NS,USD,769325.05,0.004564368598,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,638.0,NS,USD,16396.6,0.002175027773,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,339729.0,NS,USD,8731035.3,0.077729075187,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,9143.0,NS,USD,234975.1,0.006787488924,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,97546.0,NS,USD,2506932.2,0.030003976383,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,63150.0,NS,USD,1622955.0,0.014982674254,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,74820.0,NS,USD,1922874.0,0.006765799505,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SCHWAB STRATEGIC TRUST,2024-07-24,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,108166.0,NS,USD,2779866.2,0.006679214261,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEASONS SERIES TRUST,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AD4,,,384000.0,PA,USD,211584.0,0.106446269252,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEASONS SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,998.0,NS,USD,22714.48,0.011427478703,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEASONS SERIES TRUST,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AB8,,,109000.0,PA,USD,64255.5,0.032326443653,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEI Catholic Values Trust,2024-07-30,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK,977852102,,,341.0,NS,USD,8763.7,0.002462124656,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEI INSTITUTIONAL INVESTMENTS TRUST,2024-07-30,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK,977852102,,,19923.0,NS,USD,512021.1,0.044148257296,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEI INSTITUTIONAL INVESTMENTS TRUST,2024-07-30,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK,977852102,,,5000.0,NS,USD,128500.0,0.006865747992,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SEI INSTITUTIONAL MANAGED TRUST,2024-08-29,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK,977852102,,,2930.0,NS,USD,66686.8,0.005796014131,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SHELTON FUNDS,2024-07-29,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,,BMBVND9,5129.0,NS,USD,131815.3,0.1193184105,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SMALLCAP WORLD FUND INC,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,WOLF,3859375.0,NS,USD,87839375.0,0.1214952915,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,1989757.0
NPORT-P,SPDR INDEX SHARES FUNDS,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,362.0,NS,USD,8239.12,0.001031889033,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,324.0
NPORT-P,SPDR S&P MIDCAP 400 ETF TRUST,2024-08-23,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,1010572.0,NS,USD,23000618.72,0.107035984778,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,1769795.0,NS,USD,40280534.2,2.625418435364,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,1607951.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,225447AD3,,,5410000.0,PA,USD,4868783.6,0.14220291405,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AD4,,,29887000.0,PA,USD,16608803.64,0.485094526792,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AB8,,,9512000.0,PA,USD,5595719.36,0.163434579265,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,104180.0,NS,USD,2371136.8,0.096542292619,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,95370.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,12.0,NS,USD,273.12,0.000255729369,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,10.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,474968.0,NS,USD,10810271.68,0.107402338371,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,431324.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,18830.0,NS,USD,428570.8,0.004996002891,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,17181.0
NPORT-P,SPDR SERIES TRUST,2024-08-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,248.0,NS,USD,5644.48,0.001599392816,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,223.0
